L1,L2,L3,conditionName,confidence,sentence,source,support CNL1L2L3,support L1L2L3,predictedTag
PERMANENT,,,Shingles,0.0022471910112359553,"Your skin can be painful for weeks after the rash has gone, but it usually settles over time.",NHS,0.00037893141341417203,0.16862447896930655,PERMANENT
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Short-sightedness (myopia),0.012987012987012986,PRK can be a bit painful and it can take several months for your vision to stabilise afterwards.,NHS,0.00037893141341417203,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Short-sightedness (myopia),0.007272727272727274,"Even if you're over 21, laser eye surgery should only be carried out if your glasses or contact lens prescription hasn't changed significantly over the last 2 years or more.",NHS,0.00037893141341417203,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Shoulder impingement,0.0025062656641604013,"An impinging shoulder will often improve in a few weeks or months, especially with the right type of shoulder exercises, but occasionally it can be an ongoing problem.",NHS,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Shoulder impingement,0.0015847860538827257,Most people can go home the same day or the day after surgery and are able to use their shoulder normally again after a few weeks.,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 6 MONTH TO 1 YEAR,Shoulder pain,0.021739130434782608,It can take 6 months or longer to recover from shoulder pain.,NHS,0.00018946570670708602,0.008715422508525956,IMPROVE MODERATELY FROM 6 MONTH TO 1 YEAR
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Shoulder pain,0.0015847860538827257,You usually need to do these things for 2 weeks before shoulder pain starts to ease.,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Sick building syndrome,0.0010101010101010099,"Sick building syndrome is most common in open-plan offices, but you can get it in any building.",NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Sick sinus syndrome,0.0010101010101010099,You'll be able to resume normal or near-normal activities after you recover from pacemaker implantation surgery.,MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Sickle cell anemia,0.0047543581616481785,"But sickle cells usually die in 10 to 20 days, leaving a shortage of red blood cells (anemia).",MAYO,0.0005683971201212581,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Sickle cell anemia,0.0025062656641604013,Signs and symptoms of sickle cell anemia usually appear around 5 months of age.,MAYO,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
DECLINE,FAST,FROM 5 MINUTE TO 1 DAY,Sickle cell disease,0.03448275862068965,Finding out as much as possible about sickle cell disease may help you feel more in control of your illness.,NHS,0.00018946570670708602,0.005494505494505495,DECLINE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Sickle cell disease,0.0044943820224719105,Sickle cell disease usually requires lifelong treatment.,NHS,0.0007578628268283443,0.16862447896930655,PERMANENT
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Silicosis,0.00706713780918728,"If the condition continues to get worse, these symptoms may become more severe.",NHS,0.00037893141341417203,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Silicosis,0.003636363636363637,"Silicosis usually develops after being exposed to silica for 10-20 years, although it can sometimes develop after 5-10 years of exposure",NHS,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Sinus headaches,0.0035211267605633804,"Headaches due to sinus disease often last days or longer, and migraines most commonly last hours to a day or two.",MAYO,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Sinusitis (sinus infection),0.008264462809917356,You might need to take steroid nasal sprays or drops for a few months,NHS,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Sinusitis (sinus infection),0.0015847860538827257,It's common and usually clears up on its own within 2 to 3 weeks,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Sjögren's syndrome,0.008264462809917356,But it is not suitable for everyone and can take several months to work,NHS,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Sjögren's syndrome,0.0044943820224719105,"It's a long-term condition that can affect your daily life, but there are treatments to help relieve the symptoms.",NHS,0.0007578628268283443,0.16862447896930655,PERMANENT
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Skin cancer (melanoma),0.00706713780918728,"They develop slowly over several years and appear in areas that are often exposed to the sun, such as the face",NHS,0.00037893141341417203,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Skin cancer (melanoma),0.0025062656641604013,Radiotherapy after surgery usually consists of a course of 5 treatments a week (1 each day from Monday to Friday) for several weeks,NHS,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
DECLINE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Skin cancer (non-melanoma),0.0625,The first sign of non-melanoma skin cancer is usually the appearance of a lump or discoloured patch on the skin that persists after a few weeks and slowly progresses over months or sometimes years,NHS,0.00018946570670708602,0.0030314513073133762,DECLINE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Skin cancer (non-melanoma),0.0015847860538827257,It takes around 6 weeks for results to appear and the procedure usually needs to be repeated.,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Slapped cheek syndrome,0.006339144215530903,Slapped cheek syndrome (fifth disease) is common in children and should clear up on its own within 3 weeks,NHS,0.0007578628268283443,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
PERMANENT,,,Sleep apnea,0.0011235955056179776,"If you have heart disease, multiple episodes of low blood oxygen (hypoxia or hypoxemia) can lead to sudden death from an irregular heartbeat.",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Sleep apnoea,0.0010101010101010099,"You can usually do this at home, but sometimes you may need to stay in the clinic overnight.",NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Sleep paralysis,0.0011235955056179776,narcolepsy – a long-term condition that causes a person to suddenly fall asleep,NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Sleep paralysis,0.0010101010101010099,These feelings can last up to several minutes.,NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Sleep terrors (night terrors),0.0010101010101010099,"A sleep terror episode usually lasts from seconds to a few minutes, but episodes may last longer.",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Sleepwalking,0.0030303030303030303,"For several nights, note — or have another person in your home note — how many minutes after bedtime a sleepwalking episode occurs.",MAYO,0.0005683971201212581,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Slipped disc,0.0015847860538827257,the pain is no better after a month,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Small bowel cancer,0.0010101010101010099,"If you've been inactive, start slowly and build up gradually to 30 minutes.",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Small bowel transplant,0.006493506493506493,"Depending on your health and the operation's success, your bowel may be reconnected and the ileostomy closed a few months after the transplant, but this is not always possible.",NHS,0.00018946570670708602,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Small bowel transplant,0.0031695721077654514,"A small bowel transplant is done under general anaesthetic and takes around 8 to 10 hours to complete, although it can take longer.",NHS,0.00037893141341417203,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Smallpox,0.003636363636363637,"Immunity or partial immunity after a smallpox vaccine may last up to 10 years, and 20 years with revaccination.",MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Smallpox,0.0022471910112359553,No cure for smallpox exists.,MAYO,0.00037893141341417203,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Snoring,0.0015847860538827257,"School-age children need nine to 12 hours a day, and teens should have eight to 10 hours a day.",MAYO,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Social anxiety disorder,0.00353356890459364,"Social anxiety disorder symptoms typically start in the teenage years, but meeting new people, giving a speech in public or making an important work presentation may trigger symptoms for the first time.",MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Social anxiety disorder,0.0025062656641604013,It may take several weeks to several months of treatment for your symptoms to noticeably improve.,MAYO,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Soft tissue sarcomas,0.0022471910112359553,"If it's detected at an early stage or is a low-grade tumour and it can be removed during surgery, a cure is usually possible",NHS,0.00037893141341417203,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Soft tissue sarcomas,0.0015847860538827257,These tend to get better within a few days or weeks of treatment finishing,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Soiling (child pooing their pants),0.003636363636363637,The soiling may get worse before it gets better.,NHS,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Soiling (child pooing their pants),0.0025062656641604013,This can take a few months to work,NHS,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Solitary rectal ulcer syndrome,0.0011235955056179776,You can make changes to your daily life that may help relieve your symptoms.,MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Sore or white tongue,0.0035211267605633804,But this should only last a few days,NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Sore throat,0.0035211267605633804,They normally get better by themselves within a week,NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Sore throat,0.0030303030303030303,Many clinics are equipped with a lab that can get a test result for a rapid antigen test within a few minutes.,MAYO,0.0005683971201212581,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Soy allergy,0.0010101010101010099,Signs and symptoms of a food allergy usually develop within a few minutes to hours after eating a food containing the allergen.,MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
DECLINE,MODERATELY,FROM 8 DAY TO 2 MONTH,Specific phobias,0.03225806451612903,"Specific phobias can first appear in childhood, usually by age 10, but can occur later in life.",MAYO,0.00018946570670708602,0.005873436907919668,DECLINE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Spermatocele,0.0010101010101010099,"Although your spermatocele probably won't go away on its own, most spermatoceles don't need treatment.",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Spider bites,0.0035211267605633804,The bite usually heals on its own in about a week.,MAYO,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Spider bites,0.0025062656641604013,"The ulcer usually stops growing within 10 days after the bite, but full healing can take months.",MAYO,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Spina bifida,0.003636363636363637,These evaluations will be more frequent in the first few years of life but less often as children grow.,MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Spina bifida,0.0015847860538827257,Ultrasound can be performed during the first trimester (11 to 14 weeks) and second trimester (18 to 22 weeks).,MAYO,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Spinal cord injury,0.003636363636363637,"The fastest rate of recovery is often seen in the first six months, but some people experience small improvements for up to one to two years.",MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Spinal cord injury,0.0025062656641604013,"Recovery, if it occurs, typically starts a week to six months after an injury.",MAYO,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Spinal cord tumor,0.0031695721077654514,"from spinal surgery may take weeks or longer, depending on the procedure.",MAYO,0.00037893141341417203,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Spinal muscular atrophy,0.00353356890459364,"It's a serious condition that gets worse over time, but there are treatments to help manage the symptoms.",NHS,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Spinal muscular atrophy,0.0033707865168539327,"It's not currently possible to cure spinal muscular atrophy (SMA), but research is ongoing to find new treatments.",NHS,0.0005683971201212581,0.16862447896930655,PERMANENT
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Spinal stenosis,0.003636363636363637,But some people's symptoms stay the same or get worse after surgery.,MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Spirometry,0.0030303030303030303,"Overall, your appointment should last around 30 to 90 minutes",NHS,0.0005683971201212581,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Spleen problems and spleen removal,0.0035211267605633804,You'll need a general anaesthetic and may need to stay in hospital for a few days to recover.,NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Spleen problems and spleen removal,0.0030303030303030303,"You may be able to go home the same day, or you may need to stay in hospital overnight.",NHS,0.0005683971201212581,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Spondylolisthesis,0.006493506493506493,"But it's a major operation that involves up to a week in hospital and a recovery period lasting months, where you have to limit your activities.",NHS,0.00018946570670708602,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Spondylolisthesis,0.0010101010101010099,"These treatments only provide temporary relief, but your symptoms may disappear completely with time.",NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Spontaneous coronary artery dissection (SCAD),0.0022471910112359553,"The condition can cause serious and scary symptoms, and it often affects people who may have few risk factors for heart disease.",MAYO,0.00037893141341417203,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Sports injuries,0.005012531328320804,"Depending on the type of injury, it can take a few weeks or months to make a full recovery",NHS,0.00037893141341417203,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Sports injuries,0.0035211267605633804,"Minor injuries, such as mild sprains and strains, can often be initially treated at home using PRICE therapy for two or three days.",NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,MODERATELY,FROM 6 MONTH TO 1 YEAR,Sprains,0.021739130434782608,Recovery from sprains can take days to months.,MAYO,0.00018946570670708602,0.008715422508525956,IMPROVE MODERATELY FROM 6 MONTH TO 1 YEAR
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Sprains and strains,0.0025062656641604013,Severe sprains and strains can take months to get back to normal.,NHS,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Sprains and strains,0.0015847860538827257,"After 2 weeks, most sprains and strains will feel better.",NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 6 MONTH TO 1 YEAR,Squint,0.021739130434782608,But the effect usually lasts less than 3 months,NHS,0.00018946570670708602,0.008715422508525956,IMPROVE MODERATELY FROM 6 MONTH TO 1 YEAR
PERMANENT,,,Stage 4 prostate cancer,0.0033707865168539327,Treatments for stage 4 prostate cancer may slow the cancer and extend your life.,MAYO,0.0005683971201212581,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Statins,0.0015847860538827257,"You usually have to continue taking statins for life because if you stop taking them, your cholesterol will return to a high level within a few weeks.",NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Stem cell and bone marrow transplants,0.007272727272727274,You'll usually need to stay in hospital for a month or more until the transplant starts to take effect and it can take a year or 2 to fully recover,NHS,0.00037893141341417203,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Steroid cream,0.0011235955056179776,"Topical corticosteroids cannot cure these conditions, but can help relieve the symptoms.",NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Steroid inhalers,0.0010101010101010099,You'll usually need to take 1 or 2 puffs from your inhaler in the morning and 1 or 2 puffs in the evening.,NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Steroid injections,0.007042253521126761,"The injections normally take a few days to start working, although some work in a few hours",NHS,0.00037893141341417203,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Steroid injections,0.006493506493506493,you've had 3 steroid injections in the last year – doctors usually recommend no more than 3 injections in the same area in the space of 12 months,NHS,0.00018946570670708602,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Steroid nasal sprays,0.0015847860538827257,"For hay fever, it's best to use them from 1 to 2 weeks before you think your symptoms will start, as they can take a few days to work.",NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Stevens-Johnson syndrome,0.008264462809917356,"In severe cases, full recovery may take several months.",MAYO,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Stevens-Johnson syndrome,0.007518796992481204,"But the length of time it takes to recover from Stevens-Johnson syndrome will depend on how severe it is, and it can sometimes take many weeks or months to fully recover",NHS,0.0005683971201212581,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Stickler syndrome,0.0022471910112359553,There's no cure for Stickler syndrome.,MAYO,0.00037893141341417203,0.16862447896930655,PERMANENT
PERMANENT,,,Stomach cancer,0.0033707865168539327,"The aim of this surgery is to help improve your symptoms, not to cure the cancer.",NHS,0.0005683971201212581,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Stomach cancer,0.0015847860538827257,other symptoms of stomach cancer that get worse or do not get better after 2 weeks,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Stomach ulcer,0.0031695721077654514,"With treatment, most stomach ulcers will heal within a month or two",NHS,0.00037893141341417203,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Stop smoking treatments,0.005012531328320804,"Treatment with NRT usually lasts 8-12 weeks, before you gradually reduce the dose and eventually stop.",NHS,0.00037893141341417203,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Stop smoking treatments,0.0015847860538827257,A course of treatment usually lasts around 7 to 9 weeks.,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Strep throat,0.0035211267605633804,"With treatment, you or your child should start feeling better in a day or two.",MAYO,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Stress fractures,0.008264462809917356,This may take several months or even longer.,MAYO,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Stress fractures,0.0025062656641604013,It can take several weeks — and sometimes longer than a month — for evidence of stress fractures to show on X-rays.,MAYO,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Stress incontinence,0.0030303030303030303,inserts can be worn for up to eight hours a day.,MAYO,0.0005683971201212581,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Stress incontinence,0.0011235955056179776,Treatments are usually available to cure or significantly reduce the effects of stress incontinence on your life.,MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
DECLINE,FAST,FROM 5 MINUTE TO 1 DAY,Stroke,0.03448275862068965,Brain cells begin to die in minutes.,MAYO,0.00018946570670708602,0.005494505494505495,DECLINE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Stroke,0.0044943820224719105,"Some initial research shows that COVID-19 infection may be a possible cause of ischemic stroke, but more study is needed.",MAYO,0.0007578628268283443,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 6 MONTH TO 1 YEAR,Stuttering,0.021739130434782608,Lasts more than six months,MAYO,0.00018946570670708602,0.008715422508525956,IMPROVE MODERATELY FROM 6 MONTH TO 1 YEAR
PERMANENT,,,Stuttering,0.0011235955056179776,"Differentiate between the repetition of syllables and mispronunciation of words that are normal in young children, and stuttering that's likely to be a long-term condition",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Sty,0.0035211267605633804,"In most cases, a sty will begin to disappear on its own in a couple days.",MAYO,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Sty,0.0010101010101010099,Continue this for 5 to 10 minutes.,MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 8 DAY TO 2 MONTH,Stye,0.05,Styes are common and should clear up on their own within a week or 2,NHS,0.00018946570670708602,0.003789314134141721,IMPROVE FAST FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Subarachnoid haemorrhage,0.007518796992481204,"During the first few months after a subarachnoid haemorrhage, it's normal to feel extremely tired (fatigue).",NHS,0.0005683971201212581,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Subarachnoid haemorrhage,0.0011235955056179776,"Although the outlook for subarachnoid haemorrhage has improved in the last few decades, it can be fatal, and people who survive can be left with long-term problems.",NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Subconjunctival hemorrhage (broken blood vessel in eye),0.0031695721077654514,But a subconjunctival hemorrhage is usually a harmless condition that disappears within two weeks or so.,MAYO,0.00037893141341417203,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Subdural haematoma,0.0025062656641604013,"Some people may feel better within a few weeks or months, while others may never make a full recovery even after many years",NHS,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Subdural haematoma,0.0015847860538827257,"Some people will feel a lot better after a few weeks, while others may never make a full recovery.",NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
DECLINE,FAST,FROM 5 MINUTE TO 1 DAY,Sudden cardiac arrest,0.03448275862068965,"When the heart stops, the lack of oxygenated blood can cause death or permanent brain damage in minutes.",MAYO,0.00018946570670708602,0.005494505494505495,DECLINE FAST FROM 5 MINUTE TO 1 DAY
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Sudden confusion (delirium),0.00353356890459364,The symptoms of dementia often start gradually and get worse over time,NHS,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
